time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-09-13T17:20:48.089Z,68.8809,-146.7671,3.3,1.2,ml,,,,0.63,ak,ak20252821,2018-09-13T22:05:37.868Z,"97km NNW of Arctic Village, Alaska",earthquake,,13.3,,,reviewed,ak,ak
2018-09-13T17:14:53.110Z,37.3268333,-122.1091667,-0.26,1.17,md,8,99,0.01512,0.06,nc,nc73083965,2018-09-13T20:52:49.071Z,"3km SSW of Loyola, CA",quarry blast,0.52,31.61,0.521,9,reviewed,nc,nc
2018-09-13T17:13:29.081Z,68.7496,-146.7364,36.8,2.4,ml,,,,1.01,ak,ak20252812,2018-09-13T17:24:15.506Z,"85km NW of Arctic Village, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-09-13T17:10:49.220Z,44.5655,-122.828,3.69,1.26,ml,5,201,0.1208,0.09,uw,uw61428001,2018-09-13T17:44:09.110Z,"7km ENE of Lebanon, Oregon",explosion,0.69,1.5,0.201,3,reviewed,uw,uw
2018-09-13T17:08:04.080Z,36.3081667,-120.8826667,6.56,2.05,md,48,153,0.1132,0.08,nc,nc73083960,2018-09-14T00:08:03.441Z,"22km WSW of New Idria, CA",earthquake,0.27,0.91,0.262,36,reviewed,nc,nc
2018-09-13T17:05:21.920Z,33.491,-116.7881667,4.91,0.6,ml,23,95,0.02362,0.09,ci,ci38058863,2018-09-13T17:35:40.169Z,"9km NE of Aguanga, CA",earthquake,0.16,0.53,0.112,16,reviewed,ci,ci
2018-09-13T17:01:41.010Z,38.5908,-118.443,10.7,2.1,ml,17,52.02,0.073,0.1337,nn,nn00656361,2018-09-13T17:48:26.725Z,"17km ENE of Hawthorne, Nevada",earthquake,,0.6,0.4,9,reviewed,nn,nn
2018-09-13T16:58:55.025Z,68.8684,-146.6393,0.1,2,ml,,,,0.64,ak,ak20252789,2018-09-13T17:05:09.211Z,"94km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T16:49:16.980Z,3.1954,128.1078,137.44,5,mb,,112,2.518,0.64,us,us2000he1s,2018-09-13T17:04:09.040Z,"162km N of Tobelo, Indonesia",earthquake,10.3,8,0.08,49,reviewed,us,us
2018-09-13T16:47:29.940Z,69.6428,-144.3011,0.6,2.1,ml,,,,0.67,ak,ak20252786,2018-09-13T16:52:34.747Z,"60km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-13T16:35:56.415Z,66.2539,-157.3222,8.1,1.2,ml,,,,0.64,ak,ak20252781,2018-09-13T16:42:51.674Z,"75km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T16:32:19.450Z,45.1866667,-112.4361667,-2,0.7,ml,7,108,0.209,0.22,mb,mb80309819,2018-09-13T20:00:15.210Z,"16km ESE of Dillon, Montana",quarry blast,0.74,31.61,0.159,2,reviewed,mb,mb
2018-09-13T16:30:31.626Z,68.8732,-146.9048,0,2.3,ml,,,,1.01,ak,ak20252771,2018-09-13T16:42:51.238Z,"100km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-13T16:27:14.233Z,68.8517,-146.8522,11.5,2.7,ml,,,,0.95,ak,ak20252766,2018-09-13T16:42:51.029Z,"97km NNW of Arctic Village, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-13T16:25:58.079Z,68.7298,-146.7765,4.9,1.8,ml,,,,0.82,ak,ak20252764,2018-09-13T16:42:51.453Z,"84km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-13T16:21:44.600Z,69.2687,-147.3677,10.1,1.5,ml,,,,0.67,ak,ak20252762,2018-09-13T16:42:50.806Z,"116km SSE of Prudhoe Bay, Alaska",earthquake,,2.1,,,automatic,ak,ak
2018-09-13T16:13:29.400Z,19.4116667,-155.2801667,0.06,0.56,md,16,54,0.007023,0.1,hv,hv70592312,2018-09-13T22:40:14.570Z,"4km WSW of Volcano, Hawaii",earthquake,0.13,0.28,0.094,4,reviewed,hv,hv
2018-09-13T16:12:28.070Z,63.8183,-149.61,4.5,1.7,ml,,,,0.65,ak,ak20252758,2018-09-13T16:18:03.098Z,"31km W of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-13T15:53:04.870Z,17.9098,-66.7961,7,2.03,md,5,234,0.1057,0.12,pr,pr2018256014,2018-09-13T19:31:56.553Z,"9km SSE of Indios, Puerto Rico",earthquake,0.84,0.43,0.06,5,reviewed,pr,pr
2018-09-13T15:48:05.666Z,68.8135,-146.6838,0,2.1,ml,,,,0.68,ak,ak20252744,2018-09-13T16:03:58.099Z,"89km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T15:47:41.049Z,63.724,-152.4793,21.3,0.6,ml,,,,0.57,ak,ak20252745,2018-09-13T21:53:53.049Z,"162km S of Tanana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-09-13T15:41:40.620Z,18.8726,-68.4221,65,3.17,md,4,350,1.507,0.11,pr,pr2018256013,2018-09-13T19:31:40.306Z,"32km N of Punta Cana, Dominican Republic",earthquake,3.48,7.75,0.17,4,reviewed,pr,pr
2018-09-13T15:26:39.086Z,69.6821,-143.9882,10.6,2.3,ml,,,,0.83,ak,ak20252737,2018-09-13T15:31:41.580Z,"52km SSW of Kaktovik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-13T15:24:27.351Z,69.6458,-144.4011,8.5,2.2,ml,,,,0.74,ak,ak20252734,2018-09-13T15:30:01.148Z,"61km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-13T15:20:01.800Z,38.1573333,-122.4698333,5.28,0.63,md,8,269,0.04561,0.07,nc,nc73083935,2018-09-13T18:45:29.770Z,"6km NE of Black Point-Green Point, CA",earthquake,1.08,0.42,0.175,5,reviewed,nc,nc
2018-09-13T15:16:16.187Z,69.5601,-144.2705,0,2.1,ml,,,,0.68,ak,ak20252732,2018-09-13T15:22:09.617Z,"68km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-09-13T15:00:46.851Z,68.6862,-147.5051,0,2,ml,,,,0.87,ak,ak20252728,2018-09-13T15:05:46.797Z,"102km NW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-13T14:59:06.564Z,66.4278,-151.021,7,1,ml,,,,0.57,ak,ak20252727,2018-09-13T15:02:25.902Z,"73km E of New Allakaket, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-09-13T14:54:04.465Z,68.7207,-147.2648,0,2,ml,,,,0.69,ak,ak20252724,2018-09-13T14:58:45.123Z,"97km NW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T14:45:18.710Z,33.9316667,-116.8248333,5.67,0.66,ml,28,82,0.1005,0.12,ci,ci38058791,2018-09-13T16:47:15.204Z,"4km WNW of Cabazon, CA",earthquake,0.19,0.61,0.12,11,reviewed,ci,ci
2018-09-13T14:18:07.060Z,18.1633,-66.9913,25,1.87,md,5,133,0.0953,0.18,pr,pr2018256015,2018-09-13T19:48:42.784Z,"2km SSW of Maricao, Puerto Rico",earthquake,0.96,1.92,0.17,2,reviewed,pr,pr
2018-09-13T14:16:11.930Z,19.3565,-67.9716,6,3.14,md,6,288,0.9369,0.59,pr,pr2018256012,2018-09-13T18:58:12.709Z,"97km NNE of Punta Cana, Dominican Republic",earthquake,14.36,12.47,0.15,5,reviewed,pr,pr
2018-09-13T14:12:58.140Z,32.8915,-116.2653333,7.15,1.34,ml,44,65,0.1321,0.2,ci,ci38058751,2018-09-13T16:08:00.350Z,"26km ENE of Pine Valley, CA",earthquake,0.22,1.05,0.126,23,reviewed,ci,ci
2018-09-13T14:11:36.307Z,61.6103,-148.2679,15.1,0.3,ml,,,,0.58,ak,ak20252714,2018-09-13T21:44:08.135Z,"35km E of Lazy Mountain, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-09-13T14:10:46.830Z,19.381,-154.9495,5.99,2.49,ml,46,197,0.07368,0.16,hv,hv70592177,2018-09-14T00:47:33.600Z,"10km SSW of Leilani Estates, Hawaii",earthquake,0.48,0.53,0.144,34,reviewed,hv,hv
2018-09-13T14:08:29.660Z,36.0208333,-117.8163333,0.71,0.39,ml,9,136,0.03874,0.17,ci,ci38058735,2018-09-13T16:14:34.690Z,"12km ESE of Coso Junction, CA",earthquake,0.36,0.53,0.241,4,reviewed,ci,ci
2018-09-13T14:06:38.461Z,68.8258,-147.2299,0,1.8,ml,,,,0.92,ak,ak20252710,2018-09-13T14:18:49.076Z,"104km NW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T14:05:08.880Z,36.03,-117.819,1.42,1.85,ml,27,50,0.04382,0.14,ci,ci38058727,2018-09-13T16:01:02.617Z,"12km E of Coso Junction, CA",earthquake,0.15,0.19,0.151,32,reviewed,ci,ci
2018-09-13T14:03:37.011Z,69.5107,-143.7886,0.2,2.2,ml,,,,0.74,ak,ak20252707,2018-09-13T14:08:16.451Z,"69km S of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-13T13:59:32.740Z,44.351,-110.9428333,3.76,1.99,ml,16,102,0.1263,0.24,uu,uu60296487,2018-09-13T16:18:10.550Z,"15km SW of Old Faithful Geyser, Wyoming",earthquake,0.55,1.72,0.23,4,reviewed,uu,uu
2018-09-13T13:59:22.303Z,60.0367,-151.7786,40.4,3,ml,,,,0.71,ak,ak20252696,2018-09-13T14:41:52.040Z,"29km N of Anchor Point, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-13T13:54:01.730Z,18.0565,-67.1073,19,1.23,md,3,186,0.0501,0.4,pr,pr2018256011,2018-09-13T18:39:57.870Z,"3km S of Monte Grande, Puerto Rico",earthquake,5.83,3.53,0.03,2,reviewed,pr,pr
2018-09-13T13:49:05.312Z,68.6459,-147.4929,0,1.7,ml,,,,0.9,ak,ak20252691,2018-09-13T13:54:53.215Z,"99km NW of Arctic Village, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-13T13:46:47.746Z,60.6999,-140.3888,26.6,1,ml,,,,0.56,ak,ak20252689,2018-09-13T13:51:32.121Z,"132km ENE of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-13T13:46:25.830Z,36.0298333,-117.8186667,1.32,1.32,ml,20,83,0.04354,0.13,ci,ci38058711,2018-09-13T15:53:23.574Z,"12km E of Coso Junction, CA",earthquake,0.16,0.21,0.172,16,reviewed,ci,ci
2018-09-13T13:30:03.162Z,69.2146,-146.5267,2.6,1.5,ml,,,,0.67,ak,ak20252670,2018-09-13T13:33:08.987Z,"127km NNW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-13T13:24:48.661Z,68.6423,-147.7053,1.2,1.3,ml,,,,1.23,ak,ak20252666,2018-09-13T13:28:27.761Z,"106km NW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-13T13:21:39.189Z,59.9096,-152.2521,76.3,1.3,ml,,,,0.41,ak,ak20252662,2018-09-13T13:33:08.758Z,"27km WNW of Anchor Point, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-13T13:20:18.483Z,63.4735,-151.1661,7.2,1.5,ml,,,,0.61,ak,ak20252661,2018-09-13T13:24:06.295Z,"110km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T13:17:41.820Z,69.0283,-146.8737,0,1.6,ml,,,,0.84,ak,ak20252658,2018-09-13T13:24:06.073Z,"114km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-13T13:03:05.220Z,33.019,-116.6771667,14.85,0.64,ml,13,73,0.09106,0.21,ci,ci38058695,2018-09-13T13:15:22.900Z,"10km SW of Julian, CA",earthquake,0.58,1.06,0.121,8,reviewed,ci,ci
2018-09-13T12:57:45.047Z,65.0518,-146.0557,6.2,1.3,ml,,,,0.61,ak,ak20252654,2018-09-13T13:02:32.320Z,"64km NE of Eielson Air Force Base, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T12:49:22.020Z,19.3829994,-154.9816742,4.62,1.86,ml,37,196,0.05475,0.3,hv,hv70592047,2018-09-13T12:55:17.340Z,"11km SW of Leilani Estates, Hawaii",earthquake,0.9,0.94,0.12,3,automatic,hv,hv
2018-09-13T12:41:55.173Z,60.1581,-141.4018,0,1.2,ml,,,,0.85,ak,ak20252653,2018-09-13T12:44:39.415Z,"58km E of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-13T12:15:13.868Z,61.103,-147.5157,15.9,0.9,ml,,,,0.39,ak,ak20252652,2018-09-13T21:34:54.151Z,"63km W of Valdez, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2018-09-13T12:10:39.890Z,33.641,-116.7461667,15.67,0.87,ml,29,64,0.0495,0.16,ci,ci38058679,2018-09-13T13:16:10.870Z,"11km SSW of Idyllwild, CA",earthquake,0.25,0.44,0.248,23,reviewed,ci,ci
2018-09-13T12:08:58.661Z,68.6413,-147.5752,0,1.6,ml,,,,0.64,ak,ak20252644,2018-09-13T12:13:14.204Z,"101km NW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-13T12:07:59.453Z,61.0389,-146.5919,12.3,1.2,ml,,,,0.73,ak,ak20252641,2018-09-13T12:14:54.714Z,"16km SW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T12:03:20.150Z,-15.579,-70.1889,219.12,4.5,mb,,131,2.101,1.29,us,us2000hdyf,2018-09-13T12:20:01.040Z,"10km SW of Juliaca, Peru",earthquake,8.7,10.5,0.088,38,reviewed,us,us
2018-09-13T12:01:05.080Z,35.0916667,-118.6648333,3.4,1.3,ml,12,118,0.09123,0.18,ci,ci37196084,2018-09-13T16:02:22.626Z,"20km SE of Arvin, CA",earthquake,0.37,1.65,0.126,5,reviewed,ci,ci
2018-09-13T12:01:00.230Z,35.0941667,-118.6813333,9.59,1.27,ml,11,112,0.08415,0.1,ci,ci38058655,2018-09-13T16:03:02.870Z,"18km SE of Arvin, CA",earthquake,0.34,0.93,0.146,3,reviewed,ci,ci
2018-09-13T11:58:52.155Z,69.6185,-144.1847,0,2.9,ml,,,,0.99,ak,ak20252634,2018-09-13T12:04:22.536Z,"61km SSW of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-13T11:57:44.250Z,37.6518333,-118.8885,1.57,0.22,md,10,135,0.009946,0.04,nc,nc73083915,2018-09-13T19:33:35.896Z,"8km ENE of Mammoth Lakes, CA",earthquake,0.42,0.39,0.195,9,reviewed,nc,nc
2018-09-13T11:50:52.520Z,18.2113,-66.1563,82,2.52,md,3,328,0.4443,0.11,pr,pr2018256010,2018-09-13T18:12:04.508Z,"3km N of Cidra, Puerto Rico",earthquake,2.04,1.19,0.18,3,reviewed,pr,pr
2018-09-13T11:38:04.690Z,-55.8899,-123.2538,10,5.2,mb,,99,27.92,1.3,us,us2000hdy6,2018-09-13T16:56:29.040Z,"Southern East Pacific Rise",earthquake,13.7,1.9,0.074,60,reviewed,us,us
2018-09-13T11:36:58.671Z,60.1158,-139.4103,2.6,1.4,ml,,,,0.61,ak,ak20252630,2018-09-13T11:41:28.816Z,"65km NNE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T11:33:42.280Z,36.5425,-121.1336667,6.72,1.14,md,11,92,0.05576,0.05,nc,nc73083905,2018-09-13T20:54:02.021Z,"2km NE of Pinnacles, CA",earthquake,0.39,0.82,0.208,11,reviewed,nc,nc
2018-09-13T11:25:37.180Z,34.0458333,-117.0926667,10.44,0.63,ml,20,52,0.06066,0.21,ci,ci38058647,2018-09-13T13:15:44.853Z,"5km SE of Mentone, CA",earthquake,0.37,0.9,0.194,12,reviewed,ci,ci
2018-09-13T11:09:35.118Z,61.6154,-147.9246,20.2,1.4,ml,,,,0.95,ak,ak20252626,2018-09-13T11:15:34.701Z,"52km ESE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-13T11:09:22.040Z,40.309,-124.5275,15.26,2.06,md,8,297,0.1864,0.1,nc,nc73083900,2018-09-13T20:02:02.698Z,"21km W of Petrolia, CA",earthquake,2.81,0.74,0.134,11,reviewed,nc,nc
2018-09-13T11:00:54.319Z,63.0109,-149.3542,74.6,1.4,ml,,,,0.62,ak,ak20252622,2018-09-13T11:05:32.634Z,"47km SSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-13T10:51:32.511Z,63.452,-149.3738,86.6,1.9,ml,,,,0.67,ak,ak20252612,2018-09-13T10:59:41.267Z,"22km WNW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-13T10:50:40.650Z,32.3873333,-115.2136667,11.39,2.28,ml,21,114,0.08365,0.36,ci,ci38058639,2018-09-13T15:50:06.552Z,"4km NNW of Delta, B.C., MX",earthquake,0.64,1.47,0.165,36,reviewed,ci,ci
2018-09-13T10:49:54.033Z,62.8298,-148.9843,0,1.7,ml,,,,0.74,ak,ak20252610,2018-09-13T10:53:09.377Z,"62km S of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T10:49:02.070Z,33.5161667,-116.7978333,3.94,0.63,ml,24,36,0.004331,0.13,ci,ci38058631,2018-09-13T13:16:18.040Z,"10km NE of Aguanga, CA",earthquake,0.19,0.4,0.13,18,reviewed,ci,ci
2018-09-13T10:44:33.833Z,57.7761,-157.4966,178,2.5,ml,,,,0.57,ak,ak20252606,2018-09-13T10:56:30.408Z,"112km SSW of King Salmon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-13T10:38:18.040Z,33.4985,-116.7893333,4.32,0.28,ml,12,106,0.07963,0.14,ci,ci38058623,2018-09-13T13:16:20.223Z,"9km NE of Aguanga, CA",earthquake,0.35,0.78,0.138,4,reviewed,ci,ci
2018-09-13T10:32:07.750Z,68.4381,-147.3618,0,1.8,ml,,,,0.87,ak,ak20252602,2018-09-13T10:35:25.940Z,"82km WNW of Arctic Village, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-13T10:23:49.216Z,59.4878,-152.8511,99.1,1.2,ml,,,,0.4,ak,ak20252598,2018-09-13T10:27:44.531Z,"65km WSW of Anchor Point, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-09-13T10:21:02.019Z,68.7227,-148.3124,3.9,1.6,ml,,,,1,ak,ak20252596,2018-09-13T10:23:53.490Z,"131km WNW of Arctic Village, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-13T10:19:49.107Z,39.4611,-119.5014,13.9,0.4,ml,5,137.23,0.265,0.1473,nn,nn00656388,2018-09-13T21:05:03.936Z,"14km NW of Stagecoach, Nevada",earthquake,,8.7,0.53,3,reviewed,nn,nn
2018-09-13T10:15:37.810Z,37.599,-118.9201667,8.29,0.25,md,7,217,0.01365,0.03,nc,nc73083895,2018-09-13T16:30:39.159Z,"7km SE of Mammoth Lakes, CA",earthquake,2.05,31.61,0.232,5,reviewed,nc,nc
2018-09-13T10:15:13.740Z,33.4918333,-116.7928333,4.72,0.23,ml,11,108,0.02142,0.05,ci,ci38058615,2018-09-13T13:16:18.427Z,"9km NE of Aguanga, CA",earthquake,0.15,0.28,0.248,5,reviewed,ci,ci
2018-09-13T10:13:42.270Z,34.3331667,-116.9108333,5.46,1.24,ml,60,52,0.07117,0.16,ci,ci38058607,2018-09-13T15:45:13.671Z,"10km N of Big Bear Lake, CA",earthquake,0.16,0.48,0.163,38,reviewed,ci,ci
2018-09-13T10:06:24.330Z,35.9425,-120.4951667,4.67,0.78,md,15,94,0.01399,0.05,nc,nc73083890,2018-09-13T18:24:27.262Z,"8km NW of Parkfield, CA",earthquake,0.32,0.69,0.883,2,reviewed,nc,nc
2018-09-13T09:54:30.280Z,18.32,-64.384,29,3.13,md,10,347,1.4755,0.21,pr,pr2018256008,2018-09-13T10:40:02.766Z,"26km ESE of Road Town, British Virgin Islands",earthquake,3.7,15.58,0.38,7,reviewed,pr,pr
2018-09-13T09:47:48.230Z,47.7405,-122.6353333,22.07,0.93,ml,7,113,0.1995,0.16,uw,uw61427971,2018-09-13T17:08:28.410Z,"0km ENE of Poulsbo, Washington",earthquake,1.28,1.87,0.306,5,reviewed,uw,uw
2018-09-13T09:41:45.330Z,19.3963337,-154.9008331,5.76,2.01,md,42,210,0.06138,0.3,hv,hv70591757,2018-09-13T09:45:15.750Z,"8km SSE of Leilani Estates, Hawaii",earthquake,0.74,0.82,0.19,23,automatic,hv,hv
2018-09-13T09:34:08.831Z,60.4097,-143.1486,12.1,1.1,ml,,,,0.82,ak,ak20252588,2018-09-13T09:39:07.051Z,"55km NW of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-13T09:26:37.730Z,19.4003334,-155.2838287,0.56,1.85,md,21,35,0.01081,0.15,hv,hv70591727,2018-09-13T09:29:36.810Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.26,0.29,17,automatic,hv,hv
2018-09-13T09:19:53.321Z,61.598,-141.4322,0,1.5,ml,,,,0.54,ak,ak20252585,2018-09-13T09:24:14.497Z,"159km E of Chitina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-13T09:13:58.900Z,34.4463333,-117.9175,9.34,1.13,ml,18,55,0.03144,0.19,ci,ci38058591,2018-09-13T13:17:23.610Z,"7km S of Pearblossum, CA",earthquake,0.34,0.64,0.221,24,reviewed,ci,ci
2018-09-13T09:11:45.907Z,69.6422,-144.5905,0.4,1.8,ml,,,,0.63,ak,ak20252584,2018-09-13T09:15:52.819Z,"66km SW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-09-13T09:10:49.338Z,61.976,-148.1625,29.2,1.4,ml,,,,0.88,ak,ak20252581,2018-09-13T09:13:42.336Z,"41km ENE of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-09-13T09:08:41.568Z,69.7176,-144.0164,9.4,2.1,ml,,,,0.81,ak,ak20252579,2018-09-13T09:13:42.116Z,"48km SSW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T09:06:11.900Z,19.3981667,-155.2603302,1.84,2.36,ml,15,94,0.005383,0.22,hv,hv70591657,2018-09-13T09:12:05.020Z,"4km SSW of Volcano, Hawaii",earthquake,0.4,0.48,0.4,3,automatic,hv,hv
2018-09-13T09:06:11.010Z,19.4004993,-154.9181671,4.82,2.25,ml,17,224,0.05494,0.26,hv,hv70591662,2018-09-13T09:12:19.420Z,"7km S of Leilani Estates, Hawaii",earthquake,1.33,1.05,0.38,4,automatic,hv,hv
2018-09-13T08:50:33.125Z,59.7112,-152.884,91.3,1.6,ml,,,,0.65,ak,ak20252569,2018-09-13T08:54:18.740Z,"59km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T08:49:25.945Z,69.5962,-144.2051,0,2.9,ml,,,,0.81,ak,ak20252566,2018-09-13T09:46:23.040Z,"63km SSW of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-13T08:45:03.940Z,37.8434,-118.24,14.3,1.1,ml,8,80.39,0.294,0.103,nn,nn00656353,2018-09-13T16:46:18.138Z,"53km NNE of Dixon Lane-Meadow Creek, California",earthquake,,12.8,0.26,3,reviewed,nn,nn
2018-09-13T08:41:18.428Z,38.4033,-118.352,1.2,0.8,ml,6,130.17,0.027,0.1242,nn,nn00656383,2018-09-13T20:40:29.561Z,"27km ESE of Hawthorne, Nevada",earthquake,,9.6,0.12,3,reviewed,nn,nn
2018-09-13T08:39:22.806Z,60.8671,-149.1936,33.7,1.3,ml,,,,0.36,ak,ak20252564,2018-09-13T08:41:56.479Z,"29km WNW of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-13T08:33:34.660Z,33.4905,-116.789,5.16,0.28,ml,25,36,0.02378,0.1,ci,ci38058583,2018-09-13T15:37:43.488Z,"9km NE of Aguanga, CA",earthquake,0.14,0.43,0.21,4,reviewed,ci,ci
2018-09-13T08:27:07.320Z,-14.2012,-13.6996,10,4.9,mb,,66,22.517,0.67,us,us2000hdvq,2018-09-13T08:52:11.040Z,"Southern Mid-Atlantic Ridge",earthquake,10.3,1.5,0.092,37,reviewed,us,us
2018-09-13T08:25:09.175Z,37.122,-116.7386,4.7,-0.3,ml,3,152.36,0.026,0.0014,nn,nn00656382,2018-09-13T20:37:24.153Z,"23km N of Beatty, Nevada",earthquake,,7.2,0.38,3,reviewed,nn,nn
2018-09-13T08:20:50.530Z,-1.392,-78.3697,10,3.1,ml,,342,0.91,0.28,us,us2000heem,2018-09-14T01:49:50.040Z,"5km E of Banos, Ecuador",earthquake,6.8,2,0.128,8,reviewed,us,us
2018-09-13T08:17:34.113Z,69.8408,-144.2313,7.9,1.8,ml,,,,1.15,ak,ak20252560,2018-09-13T08:21:43.509Z,"39km SW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T08:12:40.858Z,68.8093,-148.2449,0.2,2.2,ml,,,,0.65,ak,ak20252556,2018-09-13T08:20:03.078Z,"134km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-13T07:56:06.999Z,60.1944,-141.3284,5.7,1.5,ml,,,,1.08,ak,ak20252551,2018-09-13T08:00:59.771Z,"62km ENE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-13T07:48:17.029Z,61.9426,-150.5205,47.5,1.7,ml,,,,0.47,ak,ak20252544,2018-09-13T07:52:57.992Z,"33km NW of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-09-13T07:47:44.080Z,60.0385,-151.8026,57.6,2.4,ml,,,,0.73,ak,ak20252543,2018-09-13T07:54:38.458Z,"29km N of Anchor Point, Alaska",earthquake,,1.5,,,automatic,ak,ak
2018-09-13T07:43:31.600Z,37.3526,-97.9791,5,3.1,mb_lg,,138,0.057,0.1,us,us2000hdv1,2018-09-13T22:18:47.248Z,"8km NNE of Harper, Kansas",earthquake,1.3,1.9,0.046,123,reviewed,us,us
2018-09-13T07:43:05.301Z,61.9912,-148.4096,24.6,1.7,ml,,,,0.72,ak,ak20252539,2018-09-13T07:49:36.992Z,"31km NE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-13T07:41:08.430Z,44.508,-110.7023333,2.51,1.11,md,6,110,0.1061,0.16,uu,uu60296477,2018-09-13T16:28:30.920Z,"11km ENE of Old Faithful Geyser, Wyoming",earthquake,0.91,10.69,0.661,4,reviewed,uu,uu
2018-09-13T07:30:35.140Z,19.2768,-64.7515,61,2.74,md,9,338,1.5785,0.3,pr,pr2018256009,2018-09-13T13:30:55.863Z,"96km N of Road Town, British Virgin Islands",earthquake,4.52,16.62,0.1,6,reviewed,pr,pr
2018-09-13T07:22:04.230Z,33.5118333,-116.7963333,2.86,0.29,ml,11,110,0.003398,0.07,ci,ci38058575,2018-09-13T13:16:54.006Z,"10km NE of Aguanga, CA",earthquake,0.23,0.4,0.12,6,reviewed,ci,ci
2018-09-13T07:20:27.380Z,61.1981,-147.6205,27.5,1.3,ml,,,,0.52,ak,ak20252536,2018-09-13T07:23:02.685Z,"68km W of Valdez, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-09-13T07:06:24.562Z,68.8411,-148.0472,0,1.6,ml,,,,0.75,ak,ak20252532,2018-09-13T07:09:50.849Z,"129km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
